id_cliente,nombre_cliente,email,ciudad,fecha_alta
635,Salvador Flores,salvador.flores@hotmail.com,Recoleta,2024-10-18
636,Mia Mansilla Correa,mia.correa15@gmail.com,Villa Crespo,2024-02-18
637,Renzo Salvador Pereyra Luna,renzoluna@gmail.com,Palermo,2024-05-10
638,Isabella Correa,isabella.correa@hotmail.com,Villa Urquiza,2024-09-21
639,Guadalupe Valdez,gvaldez@outlook.com,Belgrano,2023-06-09
640,Guadalupe Alvarez,guadalupe_alvarez@gmail.com,Palermo,2023-03-21
641,Thiago Ezequiel Martinez,thiago_martinez@gmail.com,Villa Crespo,2024-06-09
642,Milagros Martinez Torres,milagros.torres@yahoo.com,Villa Urquiza,2023-06-05
643,Valentina Aguero Rios,valentina.rios8@hotmail.com,Almagro,2023-03-27
644,Tiziano Benjamin Tomas Rodriguez Gomez,tiziano.gomez@gmail.com,Caballito,2024-07-03
645,Camilo Gomez,camilo.gomez@gmail.com,Caballito,2023-03-31
646,Dr(a). Mateo Gutierrez,dr(a)..gutierrez47@hotmail.com,Belgrano,2024-05-29
647,Sr(a). Jeremias Benitez,sbenitez@yahoo.com,Caballito,2023-06-19
648,Delfina Santino Carrizo Dominguez,delfina_dominguez@outlook.com,Recoleta,2023-11-06
649,Mateo Martín Ojeda Rodriguez,mrodriguez@gmail.com,Belgrano,2023-03-07
650,Lucio Fernandez Acosta,lucio.acosta@yahoo.com,Recoleta,2024-06-14
651,Valentina Fernandez Medina,valentina_medina@outlook.com,Recoleta,2023-06-24
652,Benjamin Joaquin Garcia Vargas,benjamin_vargas@hotmail.com,Villa Crespo,2023-12-28
653,Violeta Peralta,vperalta@hotmail.com,Villa Urquiza,2023-04-08
654,Violeta Rodriguez Vargas,violetavargas@hotmail.com,Belgrano,2023-07-18
655,Juan Cruz Paz Martinez,juan.martinez@hotmail.com,Núñez,2023-03-22
656,Ciro Isabella Ramirez,ciro.ramirez@outlook.com,Palermo,2024-06-26
657,Thiago Gabriel Cordoba,thiago_cordoba@gmail.com,Caballito,2023-03-02
658,Catalina Jazmin Figueroa Torres,catalina.torres31@yahoo.com,Palermo,2024-07-12
659,Geronimo Lucía  Fernandez,geronimo_fernandez@gmail.com,Palermo,2024-10-06
660,Lorenzo Perez,lorenzo.perez67@outlook.com,Villa Urquiza,2024-06-18
661,Emilia Blanco,eblanco@gmail.com,Núñez,2023-09-04
662,Thiago Agustin Maldonado,thiago.maldonado@gmail.com,Flores,2024-04-24
663,Constantino Genaro Lopez,constantinolopez@outlook.com,Villa Crespo,2024-04-11
664,Ezequiel Romero Fernandez,ezequiel_fernandez@outlook.com,Villa Urquiza,2023-09-09
665,Thiago Benjamin Paz,thiagopaz@hotmail.com,Colegiales,2023-07-07
666,Catalina Martina Vazquez,catalinavazquez@yahoo.com,Villa Urquiza,2023-08-14
667,Juana Sanchez,jsanchez@outlook.com,Caballito,2023-08-31
668,Fausto Thiago Lionel Sosa Rodriguez,fausto_rodriguez@gmail.com,Recoleta,2023-08-21
669,Maria Guadalupe Benjamin Gimenez,maria_gimenez@gmail.com,Caballito,2024-07-04
670,Malena Ramiro Mendoza,malenamendoza@gmail.com,Caballito,2024-08-31
671,Sofía Torres Rivero,srivero@gmail.com,Villa Crespo,2023-09-21
672,Sr(a). Pilar Molina,sr(a)..molina@yahoo.com,Villa Urquiza,2023-08-21
673,Dr(a). Thiago Leonel Martinez,dr(a).martinez@gmail.com,Villa Urquiza,2023-08-26
674,Francisca Maidana,francisca.maidana@gmail.com,Palermo,2024-04-05
675,Juana Jeremias Rodriguez,juanarodriguez@hotmail.com,Flores,2023-07-01
676,Sr(a). Santiago Castro,sr(a)..castro@outlook.com,Recoleta,2023-05-29
677,Agostina Ponce,agostinaponce@yahoo.com,Belgrano,2023-05-21
678,Isabel Nahiara Flores,isabel.flores@gmail.com,Villa Urquiza,2023-09-09
679,Faustino Rivero,faustino.rivero74@yahoo.com,Villa Urquiza,2023-04-03
680,Emma Emilia Gomez,emma.gomez88@hotmail.com,Almagro,2023-04-16
681,Mateo Benjamin Gonzalez,mateo_gonzalez@outlook.com,Villa Urquiza,2024-09-10
682,Sr(a). Amparo Acuña,sacuna@hotmail.com,Villa Crespo,2023-04-09
683,Camila Medina Pereyra,camila.pereyra71@gmail.com,Recoleta,2023-04-27
684,Sr(a). Delfina Silva,sr(a)..silva18@hotmail.com,Núñez,2023-02-11
685,Pedro Milagros Gomez,pedro.gomez@yahoo.com,Almagro,2023-09-25
686,Sr(a). Bautista Navarro,sr(a)._navarro@outlook.com,Flores,2023-12-23
687,Bautista Flores Medina,bautista_medina@hotmail.com,Palermo,2024-08-29
688,Pilar Gonzalez Martinez,pilar.martinez@yahoo.com,Núñez,2023-02-27
689,Dr(a). Julieta Mendoza,dr(a).mendoza@hotmail.com,Recoleta,2023-12-11
690,Sr(a). Joaquin Romero,sr(a)._romero@gmail.com,Caballito,2023-07-01
691,Geronimo Thiago Leonel Acosta Herrera,geronimo_herrera@hotmail.com,Belgrano,2023-07-16
692,Francisca Soria Cabrera,francisca_cabrera@gmail.com,Almagro,2024-05-25
693,Thiago Leonel Fernandez,thiagofernandez@hotmail.com,Villa Urquiza,2023-02-19
694,Sr(a). Thiago Correa,sr(a)..correa23@gmail.com,Recoleta,2023-08-26
695,Sr(a). Lucía  Mendez,sr(a).mendez@gmail.com,Núñez,2023-06-01
696,Gael Molina,gmolina@hotmail.com,Belgrano,2023-12-09
697,Sr(a). Luciano Benjamin Gomez,sr(a)._gomez@gmail.com,Palermo,2023-06-29
698,Lautaro Gabriel Nuñez Moreno,lautaromoreno@gmail.com,Núñez,2024-03-27
699,Mateo Maria Luz Benitez,mateo_benitez@yahoo.com,Colegiales,2023-12-08
700,Lola Cabrera,lola_cabrera@hotmail.com,Belgrano,2024-05-12
701,Lourdes Silva Ponce,lourdes.ponce56@outlook.com,Belgrano,2024-01-20
702,Juana Valentina Fernandez,jfernandez@outlook.com,Caballito,2024-02-13
703,Maximo Leiva,maximo.leiva23@outlook.com,Villa Crespo,2023-08-12
704,Guadalupe Josefina Diaz Fernandez,guadalupe.fernandez@yahoo.com,Colegiales,2023-06-24
705,Juan Pablo Nahiara Jazmin Figueroa,juan_figueroa@hotmail.com,Colegiales,2023-07-29
706,Maria Emilia Miranda Velazquez,mariavelazquez@outlook.com,Recoleta,2023-07-11
707,Lorenzo Romero,lorenzoromero@gmail.com,Almagro,2023-07-30
708,Sebastian Santiago Diaz Vera,sebastianvera@hotmail.com,Recoleta,2023-09-07
709,Sara Garcia,sara.garcia@gmail.com,Flores,2023-03-18
710,Salvador Bautista Gomez,salvadorgomez@yahoo.com,Villa Urquiza,2024-07-20
711,Benjamin Felipe Vargas,bvargas@yahoo.com,Recoleta,2024-08-03
712,Juan Pablo Thiago Nicolas Luna,juanluna@hotmail.com,Villa Urquiza,2023-07-31
713,Lautaro Joaquina Luna,lautaro_luna@gmail.com,Almagro,2023-01-31
714,Juliana Benitez,juliana.benitez@outlook.com,Belgrano,2024-06-26
715,Juan Ignacio Martinez Fernandez,juan.fernandez@gmail.com,Almagro,2023-11-12
716,Ambar Emma Martinez,ambar.martinez79@gmail.com,Flores,2024-06-14
717,Sr(a). Thiago Soto,ssoto@yahoo.com,Belgrano,2023-08-08
718,Dylan Castillo,dylancastillo@hotmail.com,Flores,2024-03-07
719,Juan Martin Santiago Fernandez Caceres,jcaceres@outlook.com,Villa Crespo,2023-01-06
720,Victoria Fernandez Gomez,victoria.gomez@yahoo.com,Colegiales,2023-06-25
721,Agustin Mendez,agustinmendez@gmail.com,Almagro,2023-03-19
722,Valentina  Valentino Martinez Fernandez,valentina_fernandez@yahoo.com,Caballito,2023-12-04
723,Sr(a). Juan Ignacio Aguirre,sr(a).aguirre@outlook.com,Recoleta,2023-12-02
724,Catalina Felipe Gonzalez Castro,catalina_castro@yahoo.com,Villa Urquiza,2023-04-07
725,Bastian Zoe Figueroa,bastian_figueroa@gmail.com,Núñez,2023-02-11
726,Santino Gabriel Sofia Lucero Gomez,santino.gomez48@outlook.com,Belgrano,2023-08-09
727,Guadalupe Miguel Angel Ferreyra,guadalupe.ferreyra34@yahoo.com,Villa Crespo,2023-06-14
728,Dr(a). Benjamin Rivero,drivero@gmail.com,Belgrano,2024-04-06
729,Maria Victoria Rodriguez Coronel,maria.coronel@gmail.com,Almagro,2024-03-22
730,Salvador Caceres Dominguez,sdominguez@hotmail.com,Núñez,2023-04-24
731,Emilia Ludmila Medina,emedina@yahoo.com,Núñez,2024-10-23
732,Ambar Hernandez Vazquez,avazquez@hotmail.com,Villa Urquiza,2023-06-03
733,Sr(a). Benjamin Ramirez,sr(a)..ramirez@hotmail.com,Recoleta,2024-04-29
734,Martina Facundo Gonzalez,martinagonzalez@hotmail.com,Caballito,2024-02-15
735,Benicio Julieta Lopez,benicio.lopez@yahoo.com,Recoleta,2024-08-29
736,Dr(a). Lucas Benjamin Vazquez,dr(a).vazquez@hotmail.com,Colegiales,2023-12-23
737,Lola Moreno,lola.moreno@gmail.com,Flores,2023-01-30
738,Lourdes Giuliana Flores,lourdes_flores@outlook.com,Núñez,2023-01-18
739,Bautista Lopez,blopez@yahoo.com,Recoleta,2023-07-31
740,Dylan Martinez,dmartinez@gmail.com,Recoleta,2023-09-28
741,Dr(a). Thiago Lopez,dr(a)._lopez@outlook.com,Flores,2023-01-07
742,Luisina Ignacio Rodriguez,luisina.rodriguez84@yahoo.com,Palermo,2023-12-19
743,Felipe Alma Suarez,felipesuarez@yahoo.com,Palermo,2023-05-29
744,Agustin Benjamin Ezequiel Gonzalez,agustingonzalez@gmail.com,Villa Urquiza,2024-04-06
745,Juan Cruz Escobar,juan.escobar@outlook.com,Villa Crespo,2023-04-06
746,Ludmila Valentina Medina,ludmila.medina@hotmail.com,Belgrano,2023-02-27
747,Sr(a). Agostina Rodriguez,sr(a)..rodriguez96@outlook.com,Villa Crespo,2024-10-04
748,Kiara Alma Martin Perez,kiara.perez@hotmail.com,Villa Urquiza,2023-04-07
749,Lautaro Nahuel Vera,lautaro.vera53@outlook.com,Palermo,2023-11-27
750,Juan Ignacio Navarro,juan.navarro@outlook.com,Núñez,2023-10-12
751,Sofia Martina Ramirez Morales,smorales@gmail.com,Belgrano,2023-06-03
752,Benjamin Juan Martin Gonzalez,benjamin.gonzalez@hotmail.com,Palermo,2023-05-07
753,Milo Uma  Lopez,milolopez@outlook.com,Almagro,2024-09-11
754,Victoria Navarro Barrios,victoria.barrios65@gmail.com,Palermo,2023-01-16
755,Juan Cruz Cabrera Sosa,jsosa@yahoo.com,Belgrano,2024-02-19
756,Thiago Benjamin Pilar Gonzalez,tgonzalez@outlook.com,Almagro,2023-05-20
757,Juana Aguero,juana.aguero@outlook.com,Palermo,2023-02-15
758,Milena Aguirre,maguirre@hotmail.com,Caballito,2024-09-11
759,Julia Ignacio Rodriguez,juliarodriguez@outlook.com,Flores,2023-07-25
760,Sr(a). Tomàs Carrizo,sr(a)..carrizo@yahoo.com,Belgrano,2024-06-30
761,Dr(a). Camila Soria,dr(a)..soria@hotmail.com,Villa Crespo,2024-04-29
762,Dr(a). Martina Castro,dr(a)._castro@yahoo.com,Flores,2024-10-30
763,Emilia Franco Torres Alvarez,emilia_alvarez@hotmail.com,Villa Urquiza,2023-07-05
764,Charo Suarez,csuarez@yahoo.com,Colegiales,2023-06-11
765,Mia Juarez,mia_juarez@outlook.com,Villa Crespo,2024-02-28
766,Tiziana Luciano Gonzalez,tiziana.gonzalez@outlook.com,Villa Crespo,2024-02-27
767,Valentino Fernandez,valentino_fernandez@outlook.com,Caballito,2023-09-11
768,Dr(a). Manuel Fernandez,dr(a).fernandez@gmail.com,Colegiales,2023-11-15
769,Angel Gabriel Avila,angelavila@gmail.com,Villa Urquiza,2024-05-02
770,Sr(a). Delfina Ojeda,sr(a)..ojeda34@yahoo.com,Flores,2024-04-02
771,Maria Victoria Santino Gabriel Vera,mvera@hotmail.com,Almagro,2024-02-20
772,Julieta Catalina Mendoza Bravo,jbravo@yahoo.com,Almagro,2023-09-26
773,Thiago Benjamin Catalina Luna,tluna@hotmail.com,Villa Crespo,2023-05-12
774,Joaquín Isabella Lopez Correa,joaquin_correa@hotmail.com,Almagro,2024-06-11
775,Paloma Dominguez,paloma_dominguez@hotmail.com,Villa Crespo,2023-01-13
776,Sr(a). Thiago Agustin Castillo,sr(a)._castillo@outlook.com,Colegiales,2023-08-29
777,Catalina Lorenzo Vazquez Rodriguez,catalina.rodriguez16@gmail.com,Colegiales,2023-01-01
778,Thiago Lionel Torres Medina,thiago.medina@yahoo.com,Caballito,2023-03-17
779,Matilda Diaz Coronel,matilda.coronel88@outlook.com,Flores,2023-02-15
780,Nahiara Romero,nahiararomero@hotmail.com,Almagro,2023-08-12
781,Sr(a). Josefina Mendez,sr(a)..mendez73@hotmail.com,Almagro,2024-04-07
782,Tiziana Juan Bautista Lopez,tiziana.lopez@yahoo.com,Almagro,2024-01-28
783,Dr(a). Pilar Silva,dr(a)._silva@gmail.com,Palermo,2023-12-18
784,Sofia Suarez Arias,sofiaarias@hotmail.com,Villa Urquiza,2024-06-22
785,Amparo Luciano Lopez,amparolopez@yahoo.com,Flores,2023-09-22
786,Morena Pereyra,morena.pereyra62@gmail.com,Palermo,2023-11-14
787,Clara Gomez Flores,clara_flores@gmail.com,Almagro,2024-02-07
788,Bautista Lopez Ramirez,bautistaramirez@gmail.com,Palermo,2024-06-14
789,Gonzalo Aguirre Flores,gonzaloflores@outlook.com,Villa Crespo,2023-10-31
790,Lautaro Gabriel Benicio Mansilla Peralta,lperalta@outlook.com,Belgrano,2023-06-25
791,Santino Benjamin Gonzalez,santino_gonzalez@outlook.com,Villa Urquiza,2024-06-19
792,Nina Mia Farias,nfarias@outlook.com,Flores,2024-04-17
793,Maite Soto Suarez,maite_suarez@yahoo.com,Almagro,2024-08-14
794,Helena Aguirre Aguero,helena.aguero22@gmail.com,Caballito,2023-12-02
795,Rosario Jazmin Rios,rosariorios@gmail.com,Colegiales,2023-05-28
796,Uma Juan Manuel Acosta Soria,uma_soria@gmail.com,Flores,2024-10-29
797,Tomàs Sosa Lopez,tlopez@gmail.com,Colegiales,2024-01-17
798,Lautaro Ezequiel Alvarez Godoy,lautaro.godoy@gmail.com,Palermo,2024-04-30
799,Tiziano Valentin Navarro Suarez,tiziano.suarez54@yahoo.com,Recoleta,2023-06-01
800,Ludmila Alexander Carrizo,ludmilacarrizo@hotmail.com,Palermo,2023-01-11
801,Julia Lautaro Nicolas Peralta Torres,julia.torres@outlook.com,Colegiales,2024-01-17
802,Dr(a). Federico Gomez,dr(a)..gomez18@gmail.com,Núñez,2024-10-08
803,Joaquin Carrizo,joaquin_carrizo@gmail.com,Recoleta,2023-07-12
804,Lautaro Nicolas Lopez Romero,lautaroromero@outlook.com,Núñez,2024-07-04
805,Sr(a). Josefina Ortiz,sr(a)..ortiz46@outlook.com,Belgrano,2023-04-26
806,Catalina Perez Medina,catalinamedina@yahoo.com,Almagro,2023-05-28
807,Luciano Benjamin Alejo Sanchez,luciano.sanchez@gmail.com,Colegiales,2024-06-28
808,Pedro Jeremias Benitez,pedro.benitez@gmail.com,Recoleta,2024-08-18
809,Bianca Gimenez Rodriguez,biancarodriguez@yahoo.com,Villa Crespo,2023-11-21
810,Guillermina Silva,guillermina.silva@hotmail.com,Palermo,2024-01-20
811,Maria Victoria Benjamin Guzman,maria_guzman@yahoo.com,Recoleta,2023-03-28
812,Guadalupe Perez Fernandez,guadalupe.fernandez@gmail.com,Belgrano,2024-02-25
813,Clara Gomez Fernandez,clara_fernandez@outlook.com,Villa Urquiza,2024-07-17
814,Agostina Suarez Martinez,agostina.martinez@outlook.com,Almagro,2023-07-30
815,Santino Mia Valentina Gonzalez Mansilla,santino.mansilla52@yahoo.com,Villa Crespo,2024-09-02
816,Dr(a). Alma Moreno,dr(a)..moreno89@yahoo.com,Belgrano,2023-10-07
817,Pedro Rios Martinez,pedro.martinez@hotmail.com,Recoleta,2023-03-13
818,Sr(a). Bautista Benjamin Suarez,sr(a)..suarez76@yahoo.com,Belgrano,2024-06-01
819,Bianca Isabella Gimenez,bgimenez@gmail.com,Belgrano,2023-09-15
820,Thiago Nahuel Diaz,thiago.diaz@yahoo.com,Villa Urquiza,2023-07-14
821,Malena Ramirez,malena_ramirez@gmail.com,Núñez,2024-09-07
822,Pilar Lucía  Gonzalez,pgonzalez@hotmail.com,Almagro,2023-11-09
823,Maria Victoria Sofia Carrizo,mcarrizo@gmail.com,Flores,2024-07-27
824,Dr(a). Bautista Sosa,dr(a)..sosa32@outlook.com,Flores,2023-06-21
825,Lara Toledo,ltoledo@gmail.com,Palermo,2024-10-19
826,Luana Rosario Quiroga Garcia,lgarcia@yahoo.com,Villa Urquiza,2024-02-11
827,Dr(a). Luciano Gonzalez,dr(a)..gonzalez10@outlook.com,Caballito,2023-01-24
828,Lucía  Benjamin Garcia,lucia.garcia@hotmail.com,Núñez,2024-05-13
829,Joaquin Perez,joaquinperez@gmail.com,Villa Urquiza,2023-10-24
830,Nahuel Catalina Perez Lucero,nahuel.lucero74@gmail.com,Villa Urquiza,2023-01-30
831,Sr(a). Charo Olivera,sr(a)..olivera16@gmail.com,Recoleta,2023-03-06
832,Malena Paloma Arias,marias@gmail.com,Recoleta,2024-01-19
833,Sr(a). Zoe Muñoz,sr(a)._munoz@hotmail.com,Villa Urquiza,2024-02-23
834,Dr(a). Alvaro Rojas,dr(a)..rojas@hotmail.com,Villa Urquiza,2023-03-01
835,Sr(a). Dante Vera,svera@yahoo.com,Almagro,2024-08-21
836,Julieta Alma Valentina Perez Correa,julieta.correa@hotmail.com,Palermo,2023-05-05
837,Juan Pablo Toledo Martin,juan_martin@outlook.com,Recoleta,2023-06-30
838,Benjamin Maldonado Molina,benjamin.molina22@hotmail.com,Flores,2023-11-06
839,Dr(a). Enzo Rodriguez,dr(a).rodriguez@hotmail.com,Recoleta,2024-05-12
840,Rosario Nuñez Ruiz,rosarioruiz@yahoo.com,Caballito,2024-08-02
841,Juan Pablo Escobar,juan.escobar14@gmail.com,Colegiales,2023-12-19
842,Sr(a). Isabella Romero,sr(a)..romero58@hotmail.com,Villa Urquiza,2023-02-20
843,Dr(a). Santiago Sosa,dr(a)..sosa@yahoo.com,Colegiales,2023-03-30
844,Juan Cruz Juan Ignacio Gomez Rodriguez,juanrodriguez@hotmail.com,Belgrano,2023-05-25
845,Benjamin Julian Perez Soto,bsoto@outlook.com,Núñez,2024-05-20
846,Sofia Julieta Alvarez Cordoba,scordoba@hotmail.com,Villa Crespo,2023-05-25
847,Olivia Mateo Medina,olivia_medina@yahoo.com,Belgrano,2023-02-24
848,Sr(a). Alma Valentina Blanco,sblanco@outlook.com,Núñez,2024-02-13
849,Sr(a). Thiago Gomez,sgomez@hotmail.com,Caballito,2023-06-05
850,Joaquin Hernandez,joaquin_hernandez@outlook.com,Belgrano,2024-08-20
851,Felipe Fernandez,felipefernandez@outlook.com,Recoleta,2024-10-30
852,Dr(a). Francesca Gomez,dr(a)..gomez72@yahoo.com,Núñez,2023-09-13
853,Joaquin Gonzalez Vega,joaquin.vega@gmail.com,Palermo,2023-07-26
854,Santino Joaquina Cruz Peralta,santino.peralta@hotmail.com,Villa Crespo,2024-08-25
855,Isabella Agustin Ojeda Lopez,isabella_lopez@outlook.com,Belgrano,2024-01-26
856,Felipe Fernandez,felipe_fernandez@hotmail.com,Núñez,2023-03-09
857,Sr(a). Kiara Perez,sr(a)..perez@hotmail.com,Núñez,2023-10-20
858,Sr(a). Valentina Rodriguez,sr(a)._rodriguez@gmail.com,Flores,2023-03-01
859,Angelina Juan Ignacio Martin,angelina_martin@gmail.com,Palermo,2024-03-14
860,Joaquin Lautaro Silva,jsilva@yahoo.com,Caballito,2024-04-09
861,Nicolas Nuñez Paez,nicolas_paez@hotmail.com,Caballito,2023-02-25
862,Joaquín Herrera Fernandez,joaquin.fernandez@hotmail.com,Belgrano,2024-07-09
863,Sr(a). Lucía Rodriguez,sr(a)..rodriguez16@gmail.com,Flores,2023-10-21
864,Thiago Figueroa,thiagofigueroa@hotmail.com,Colegiales,2024-04-25
865,Delfina León Blanco,delfina_blanco@yahoo.com,Belgrano,2023-06-28
866,Benjamin Alejandro Mendez,bmendez@gmail.com,Colegiales,2024-09-11
867,Thiago Leonel Lautaro Alvarez Rodriguez,thiago.rodriguez39@outlook.com,Recoleta,2024-10-12
868,Thiago Benjamin Olivia Maldonado,tmaldonado@hotmail.com,Belgrano,2023-07-30
869,Delfina Ramirez Rios,delfinarios@yahoo.com,Núñez,2023-01-26
870,Felipe Julieta Rodriguez,felipe_rodriguez@hotmail.com,Caballito,2024-01-27
871,Juana Thiago Arias,juana_arias@outlook.com,Caballito,2024-04-11
872,Santiago Gomez Cordoba,scordoba@yahoo.com,Núñez,2024-07-31
873,Sr(a). Lorenzo Luna,sr(a)..luna@gmail.com,Almagro,2023-11-04
874,Francisco Isabella Barrios,fbarrios@hotmail.com,Palermo,2024-02-20
875,Dr(a). Matias Diaz,dr(a)..diaz42@gmail.com,Flores,2023-09-13
876,Francisca Valentina Correa,francisca_correa@gmail.com,Núñez,2024-02-03
877,Abril Maldonado,amaldonado@yahoo.com,Villa Urquiza,2023-01-01
878,Ezequiel Alma Correa Figueroa,ezequielfigueroa@outlook.com,Núñez,2023-12-06
879,Tiziana Cordoba Acosta,tizianaacosta@gmail.com,Recoleta,2023-05-26
880,Bautista Martin,bautistamartin@yahoo.com,Recoleta,2023-01-07
881,Valentin Thiago Nicolas Romero Suarez,valentin.suarez90@gmail.com,Belgrano,2023-01-26
882,Simon Lautaro Maldonado Duarte,simon_duarte@gmail.com,Recoleta,2023-08-23
883,Sr(a). Sofia Mendez,sr(a)._mendez@gmail.com,Colegiales,2024-04-25
884,Oriana Renata Rodriguez Gonzalez,oriana.gonzalez34@yahoo.com,Villa Urquiza,2024-01-12
885,Mateo Benjamin Ana Paula Vera Fernandez,mateo_fernandez@gmail.com,Flores,2024-09-02
886,Agostina Juarez Romero,agostina.romero@gmail.com,Colegiales,2023-01-01
887,Dr(a). Franco Perez,dr(a)._perez@gmail.com,Villa Crespo,2024-03-14
888,Olivia Lautaro Valdez Avila,oavila@gmail.com,Villa Crespo,2024-07-09
889,Lara Mansilla Martinez,lara.martinez57@yahoo.com,Palermo,2023-04-04
890,Isabella Valentino Fernandez,isabellafernandez@hotmail.com,Flores,2024-10-06
891,Fausto Cruz,fausto_cruz@hotmail.com,Villa Crespo,2024-08-26
892,Alma Jazmin Sosa Gonzalez,alma_gonzalez@gmail.com,Núñez,2024-05-03
893,Sr(a). Valentino Aguero,sr(a)..aguero@gmail.com,Palermo,2023-01-07
894,Juan Cruz Camila Peralta Romero,jromero@gmail.com,Villa Crespo,2023-04-06
895,Thiago Lucía  Cruz Campos,thiago_campos@hotmail.com,Flores,2024-03-23
896,Benjamin Rodriguez Valdez,benjaminvaldez@hotmail.com,Belgrano,2023-03-03
897,Juan Bautista Lopez Paz,juanpaz@gmail.com,Belgrano,2024-07-10
898,Dylan Ezequiel Godoy Martinez,dylan.martinez@yahoo.com,Núñez,2023-10-07
899,Juan Pereyra Lopez,juan.lopez@outlook.com,Recoleta,2023-04-16
900,Santino Benjamin Julia Medina,santino.medina75@outlook.com,Almagro,2023-10-09
901,Benjamin Garcia Fernandez,benjaminfernandez@gmail.com,Villa Crespo,2024-08-19
902,Violeta Emilia Duarte,violeta_duarte@yahoo.com,Villa Urquiza,2023-01-18
903,Pedro Gonzalez Luna,pedro_luna@hotmail.com,Colegiales,2023-02-25
904,Matias Mendoza,matias.mendoza41@hotmail.com,Palermo,2023-03-21
905,Gabriel Guzman Romero,gabriel.romero29@outlook.com,Almagro,2023-06-02
906,Sr(a). Isabella Lucero,sr(a)._lucero@yahoo.com,Villa Urquiza,2023-03-17
907,Thiago Benjamin Felipe Aguirre,thiago.aguirre40@gmail.com,Belgrano,2024-06-16
908,Ciro Benjamin Dominguez,ciro_dominguez@hotmail.com,Núñez,2023-08-29
909,Valentin Santino Ramirez Moyano,valentin.moyano@gmail.com,Palermo,2024-10-07
910,Lucio Julian Herrera,lucio.herrera@yahoo.com,Colegiales,2023-03-12
911,Isabella Gonzalez Molina,imolina@outlook.com,Núñez,2024-07-13
912,Candela Isabella Cruz Martinez,candela.martinez70@hotmail.com,Almagro,2023-11-17
913,Lisandro Luz Maria Perez Benitez,lbenitez@outlook.com,Belgrano,2023-05-18
914,Dr(a). Tobias Vega,dr(a)..vega@yahoo.com,Almagro,2023-04-03
915,Dr(a). Sofia Diaz,dr(a).diaz@hotmail.com,Núñez,2023-05-18
916,Martina Lourdes Pereyra Morales,martinamorales@hotmail.com,Villa Urquiza,2024-07-10
917,Sr(a). Malena Caceres,sr(a).caceres@yahoo.com,Caballito,2023-07-17
918,Juan Pablo Tiziano Ortiz,juanortiz@gmail.com,Caballito,2023-07-19
919,Dr(a). Francisco Godoy,dr(a)..godoy47@yahoo.com,Villa Urquiza,2024-06-14
920,Alejo Alma Mia Navarro Ortiz,alejo_ortiz@gmail.com,Núñez,2024-01-14
921,Bianca Ruiz,bianca_ruiz@hotmail.com,Flores,2024-05-25
922,Camila Pilar Ruiz Paz,cpaz@gmail.com,Núñez,2023-12-13
923,Sr(a). Jeremias Luna,sluna@yahoo.com,Almagro,2024-03-28
924,Ciro Lautaro Gabriel Medina,ciro.medina45@yahoo.com,Colegiales,2023-11-26
925,Manuel Gomez,manuel.gomez18@hotmail.com,Caballito,2023-01-02
926,Francisco Maidana,francisco_maidana@hotmail.com,Belgrano,2023-11-29
927,Maria Victoria Delfina Acosta Juarez,mjuarez@gmail.com,Caballito,2023-12-19
928,Sr(a). Juan Pablo Lopez,sr(a)..lopez@yahoo.com,Villa Urquiza,2023-01-01
929,Alexander Emilia Gimenez,alexandergimenez@yahoo.com,Palermo,2023-03-23
930,Matias Gutierrez Barrios,mbarrios@hotmail.com,Belgrano,2024-06-08
931,Bianca Antonia Martinez,bmartinez@hotmail.com,Palermo,2023-07-10
932,Felipe Martina Farias Pereyra,fpereyra@yahoo.com,Colegiales,2024-03-07
933,Luisana Cardozo Gutierrez,luisana.gutierrez@outlook.com,Recoleta,2023-06-14
934,Sofía Castro,sofia.castro78@yahoo.com,Belgrano,2023-05-09
935,Santino Franco Godoy Godoy,sgodoy@hotmail.com,Colegiales,2024-07-17
936,Sr(a). Camila Vera,svera@outlook.com,Belgrano,2024-02-14
937,Valentin Bautista Benjamin Cordoba Romero,valentin.romero44@gmail.com,Caballito,2023-11-12
938,Franco Angel Gabriel Rodriguez,franco.rodriguez@gmail.com,Caballito,2023-12-06
939,Juan Bautista Benjamin Suarez Vega,juan.vega65@hotmail.com,Colegiales,2023-03-10
940,Tiziano Nuñez,tnunez@gmail.com,Núñez,2023-08-15
941,Ian Ezequiel Gonzalez,ian.gonzalez@yahoo.com,Belgrano,2024-03-15
942,Zoe Jazmin Barrios Castro,zoe.castro@yahoo.com,Núñez,2023-07-10
943,Maite Facundo Acuña,macuna@yahoo.com,Caballito,2024-02-09
944,Joaquín Diaz Navarro,joaquin.navarro62@outlook.com,Colegiales,2024-05-07
945,Sr(a). Isabella Ojeda,sojeda@gmail.com,Flores,2023-06-03
946,Juan Cruz Rodriguez,juanrodriguez@gmail.com,Villa Crespo,2023-03-14
947,Maria Guadalupe Romero,maria.romero70@outlook.com,Caballito,2023-02-23
948,Sr(a). Julieta Castro,sr(a)..castro@gmail.com,Núñez,2023-11-07
949,Guadalupe Suarez,guadalupesuarez@outlook.com,Flores,2023-11-28
950,Bautista Sanchez,bautista.sanchez20@outlook.com,Villa Crespo,2024-05-07
951,Sr(a). Bruno Maidana,smaidana@outlook.com,Colegiales,2023-06-08
